Run ID,Size (MB),Tissue,Study,Tissue Code
SRR4188621,147,lymphocyte,SRP075951,LYMPH
SRR4188608,149,lymphocyte,SRP075951,LYMPH
SRR4188612,150,lymphocyte,SRP075951,LYMPH
SRR4188611,154,lymphocyte,SRP075951,LYMPH
SRR4188610,156,lymphocyte,SRP075951,LYMPH
SRR3614699,158,lymphocyte,SRP075951,LYMPH
SRR4188613,158,lymphocyte,SRP075951,LYMPH
SRR3614689,160,lymphocyte,SRP075951,LYMPH
SRR4188614,160,lymphocyte,SRP075951,LYMPH
SRR3614705,161,lymphocyte,SRP075951,LYMPH
SRR3614686,163,lymphocyte,SRP075951,LYMPH
SRR4188609,163,lymphocyte,SRP075951,LYMPH
SRR3614685,164,lymphocyte,SRP075951,LYMPH
SRR3614675,166,lymphocyte,SRP075951,LYMPH
SRR3614702,166,lymphocyte,SRP075951,LYMPH
SRR4188616,169,lymphocyte,SRP075951,LYMPH
SRR3614688,171,lymphocyte,SRP075951,LYMPH
SRR4188623,179,lymphocyte,SRP075951,LYMPH
SRR4188626,190,lymphocyte,SRP075951,LYMPH
SRR4188625,193,lymphocyte,SRP075951,LYMPH
SRR4188627,195,lymphocyte,SRP075951,LYMPH
SRR3614698,229,lymphocyte,SRP075951,LYMPH
SRR3614697,247,lymphocyte,SRP075951,LYMPH
SRR3614700,261,lymphocyte,SRP075951,LYMPH
SRR3614701,262,lymphocyte,SRP075951,LYMPH
SRR4114685,985,lymphocyte,SRP075951,LYMPH
SRR3614677,1057,lymphocyte,SRP075951,LYMPH
SRR4114684,1108,lymphocyte,SRP075951,LYMPH
SRR3614678,1262,lymphocyte,SRP075951,LYMPH
SRR3614676,1306,lymphocyte,SRP075951,LYMPH
SRR3614679,1425,lymphocyte,SRP075951,LYMPH
SRR3614680,1710,lymphocyte,SRP075951,LYMPH
SRR3614682,2508,lymphocyte,SRP075951,LYMPH
SRR3614684,2736,lymphocyte,SRP075951,LYMPH
SRR3614681,2825,lymphocyte,SRP075951,LYMPH
SRR3614683,3171,lymphocyte,SRP075951,LYMPH
SRR3672220,2605,lymphocyte,SRP076627,LYMPH
SRR3672221,2688,lymphocyte,SRP076627,LYMPH
SRR3672222,2904,lymphocyte,SRP076627,LYMPH
SRR3672229,3123,lymphocyte,SRP076627,LYMPH
SRR3672217,3497,lymphocyte,SRP076627,LYMPH
SRR3672216,3565,lymphocyte,SRP076627,LYMPH
SRR3672225,3587,lymphocyte,SRP076627,LYMPH
SRR3672218,3734,lymphocyte,SRP076627,LYMPH
SRR3672223,3890,lymphocyte,SRP076627,LYMPH
SRR3672219,4051,lymphocyte,SRP076627,LYMPH
SRR3672214,4266,lymphocyte,SRP076627,LYMPH
SRR3672226,4284,lymphocyte,SRP076627,LYMPH
SRR3672227,4319,lymphocyte,SRP076627,LYMPH
SRR3672215,4345,lymphocyte,SRP076627,LYMPH
SRR3672213,4501,lymphocyte,SRP076627,LYMPH
SRR3672212,4661,lymphocyte,SRP076627,LYMPH
SRR3672224,4783,lymphocyte,SRP076627,LYMPH
SRR3672228,4908,lymphocyte,SRP076627,LYMPH
SRR3672211,5941,lymphocyte,SRP076627,LYMPH
SRR3672209,6159,lymphocyte,SRP076627,LYMPH
SRR3672210,6172,lymphocyte,SRP076627,LYMPH
SRR3680487,131,lymphocyte,SRP076719,LYMPH
SRR3680511,286,lymphocyte,SRP076719,LYMPH
SRR3680496,618,lymphocyte,SRP076719,LYMPH
SRR3680443,633,lymphocyte,SRP076719,LYMPH
SRR3680515,728,lymphocyte,SRP076719,LYMPH
SRR3680446,862,lymphocyte,SRP076719,LYMPH
SRR3680489,963,lymphocyte,SRP076719,LYMPH
SRR3680473,978,lymphocyte,SRP076719,LYMPH
SRR3680455,979,lymphocyte,SRP076719,LYMPH
SRR3680449,980,lymphocyte,SRP076719,LYMPH
SRR3680480,1003,lymphocyte,SRP076719,LYMPH
SRR3680444,1011,lymphocyte,SRP076719,LYMPH
SRR3680456,1024,lymphocyte,SRP076719,LYMPH
SRR3680457,1033,lymphocyte,SRP076719,LYMPH
SRR3680452,1036,lymphocyte,SRP076719,LYMPH
SRR3680469,1048,lymphocyte,SRP076719,LYMPH
SRR3680495,1061,lymphocyte,SRP076719,LYMPH
SRR3680447,1067,lymphocyte,SRP076719,LYMPH
SRR3680445,1087,lymphocyte,SRP076719,LYMPH
SRR3680453,1099,lymphocyte,SRP076719,LYMPH
SRR3680462,1104,lymphocyte,SRP076719,LYMPH
SRR3680472,1126,lymphocyte,SRP076719,LYMPH
SRR3680438,1127,lymphocyte,SRP076719,LYMPH
SRR3680460,1137,lymphocyte,SRP076719,LYMPH
SRR3680463,1139,lymphocyte,SRP076719,LYMPH
SRR3680470,1161,lymphocyte,SRP076719,LYMPH
SRR3680454,1161,lymphocyte,SRP076719,LYMPH
SRR3680448,1164,lymphocyte,SRP076719,LYMPH
SRR3680478,1175,lymphocyte,SRP076719,LYMPH
SRR3680474,1176,lymphocyte,SRP076719,LYMPH
SRR3680441,1195,lymphocyte,SRP076719,LYMPH
SRR3680484,1198,lymphocyte,SRP076719,LYMPH
SRR3680498,1200,lymphocyte,SRP076719,LYMPH
SRR3680450,1200,lymphocyte,SRP076719,LYMPH
SRR3680461,1201,lymphocyte,SRP076719,LYMPH
SRR3680475,1205,lymphocyte,SRP076719,LYMPH
SRR3680497,1207,lymphocyte,SRP076719,LYMPH
SRR3680464,1247,lymphocyte,SRP076719,LYMPH
SRR3680513,1253,lymphocyte,SRP076719,LYMPH
SRR3680477,1256,lymphocyte,SRP076719,LYMPH
SRR3680436,1292,lymphocyte,SRP076719,LYMPH
SRR3680503,1342,lymphocyte,SRP076719,LYMPH
SRR3680499,1360,lymphocyte,SRP076719,LYMPH
SRR3680437,1361,lymphocyte,SRP076719,LYMPH
SRR3680490,1369,lymphocyte,SRP076719,LYMPH
SRR3680501,1375,lymphocyte,SRP076719,LYMPH
SRR3680493,1379,lymphocyte,SRP076719,LYMPH
SRR3680492,1393,lymphocyte,SRP076719,LYMPH
SRR3680505,1400,lymphocyte,SRP076719,LYMPH
SRR3680465,1412,lymphocyte,SRP076719,LYMPH
SRR3680479,1413,lymphocyte,SRP076719,LYMPH
SRR3680459,1416,lymphocyte,SRP076719,LYMPH
SRR3680500,1416,lymphocyte,SRP076719,LYMPH
SRR3680485,1423,lymphocyte,SRP076719,LYMPH
SRR3680458,1424,lymphocyte,SRP076719,LYMPH
SRR3680467,1440,lymphocyte,SRP076719,LYMPH
SRR3680488,1443,lymphocyte,SRP076719,LYMPH
SRR3680510,1454,lymphocyte,SRP076719,LYMPH
SRR3680468,1460,lymphocyte,SRP076719,LYMPH
SRR3680466,1488,lymphocyte,SRP076719,LYMPH
SRR3680508,1504,lymphocyte,SRP076719,LYMPH
SRR3680442,1561,lymphocyte,SRP076719,LYMPH
SRR3680486,1571,lymphocyte,SRP076719,LYMPH
SRR3680451,1577,lymphocyte,SRP076719,LYMPH
SRR3680502,1616,lymphocyte,SRP076719,LYMPH
SRR3680481,1617,lymphocyte,SRP076719,LYMPH
SRR3680504,1621,lymphocyte,SRP076719,LYMPH
SRR3680512,1633,lymphocyte,SRP076719,LYMPH
SRR3680483,1648,lymphocyte,SRP076719,LYMPH
SRR3680494,1674,lymphocyte,SRP076719,LYMPH
SRR3680435,1691,lymphocyte,SRP076719,LYMPH
SRR3680439,1739,lymphocyte,SRP076719,LYMPH
SRR3680509,1746,lymphocyte,SRP076719,LYMPH
SRR3680476,1751,lymphocyte,SRP076719,LYMPH
SRR3680440,1772,lymphocyte,SRP076719,LYMPH
SRR3680516,1825,lymphocyte,SRP076719,LYMPH
SRR3680514,1843,lymphocyte,SRP076719,LYMPH
SRR3680482,1880,lymphocyte,SRP076719,LYMPH
SRR3680506,2013,lymphocyte,SRP076719,LYMPH
SRR3680471,2307,lymphocyte,SRP076719,LYMPH
SRR3680507,2445,lymphocyte,SRP076719,LYMPH
SRR3680491,3485,lymphocyte,SRP076719,LYMPH
SRR3711093,1565,lymphocyte,SRP076944,LYMPH
SRR5139981,1568,lymphocyte,SRP076944,LYMPH
SRR3711090,1570,lymphocyte,SRP076944,LYMPH
SRR3711092,1571,lymphocyte,SRP076944,LYMPH
SRR5139973,1575,lymphocyte,SRP076944,LYMPH
SRR3711089,1579,lymphocyte,SRP076944,LYMPH
SRR5139977,1581,lymphocyte,SRP076944,LYMPH
SRR5139976,1590,lymphocyte,SRP076944,LYMPH
SRR3711102,1620,lymphocyte,SRP076944,LYMPH
SRR3711101,1625,lymphocyte,SRP076944,LYMPH
SRR3711100,1631,lymphocyte,SRP076944,LYMPH
SRR3711099,1640,lymphocyte,SRP076944,LYMPH
SRR3711098,1648,lymphocyte,SRP076944,LYMPH
SRR3711097,1653,lymphocyte,SRP076944,LYMPH
SRR5139970,1668,lymphocyte,SRP076944,LYMPH
SRR5139969,1685,lymphocyte,SRP076944,LYMPH
SRR3711094,1687,lymphocyte,SRP076944,LYMPH
SRR5139983,1687,lymphocyte,SRP076944,LYMPH
SRR5139982,1691,lymphocyte,SRP076944,LYMPH
SRR5139968,1698,lymphocyte,SRP076944,LYMPH
SRR3711091,1699,lymphocyte,SRP076944,LYMPH
SRR5139975,1700,lymphocyte,SRP076944,LYMPH
SRR5139974,1709,lymphocyte,SRP076944,LYMPH
SRR5139978,1711,lymphocyte,SRP076944,LYMPH
SRR5139967,4042,lymphocyte,SRP076944,LYMPH
SRR5139994,4054,lymphocyte,SRP076944,LYMPH
SRR5139966,4121,lymphocyte,SRP076944,LYMPH
SRR5139979,4125,lymphocyte,SRP076944,LYMPH
SRR5139972,4140,lymphocyte,SRP076944,LYMPH
SRR3711105,4145,lymphocyte,SRP076944,LYMPH
SRR5139988,4145,lymphocyte,SRP076944,LYMPH
SRR5139992,4153,lymphocyte,SRP076944,LYMPH
SRR3711106,4156,lymphocyte,SRP076944,LYMPH
SRR3711087,4170,lymphocyte,SRP076944,LYMPH
SRR3711088,4172,lymphocyte,SRP076944,LYMPH
SRR5139990,4197,lymphocyte,SRP076944,LYMPH
SRR5139964,4208,lymphocyte,SRP076944,LYMPH
SRR5139995,4215,lymphocyte,SRP076944,LYMPH
SRR5139971,4227,lymphocyte,SRP076944,LYMPH
SRR5139965,4236,lymphocyte,SRP076944,LYMPH
SRR5139980,4254,lymphocyte,SRP076944,LYMPH
SRR3711107,4257,lymphocyte,SRP076944,LYMPH
SRR3711108,4261,lymphocyte,SRP076944,LYMPH
SRR3711096,4273,lymphocyte,SRP076944,LYMPH
SRR3711095,4277,lymphocyte,SRP076944,LYMPH
SRR5139987,4307,lymphocyte,SRP076944,LYMPH
SRR3711103,4316,lymphocyte,SRP076944,LYMPH
SRR5139991,4318,lymphocyte,SRP076944,LYMPH
SRR5139993,4318,lymphocyte,SRP076944,LYMPH
SRR5139989,4324,lymphocyte,SRP076944,LYMPH
SRR3711104,4336,lymphocyte,SRP076944,LYMPH
SRR5139986,4368,lymphocyte,SRP076944,LYMPH
SRR5139985,4387,lymphocyte,SRP076944,LYMPH
SRR5139984,4394,lymphocyte,SRP076944,LYMPH
SRR3722252,1214,lymphocyte,SRP077288,LYMPH
SRR3722263,1222,lymphocyte,SRP077288,LYMPH
SRR3722250,1248,lymphocyte,SRP077288,LYMPH
SRR3722251,1281,lymphocyte,SRP077288,LYMPH
SRR3722261,1328,lymphocyte,SRP077288,LYMPH
SRR3722262,1333,lymphocyte,SRP077288,LYMPH
SRR3722264,1340,lymphocyte,SRP077288,LYMPH
SRR3722241,1358,lymphocyte,SRP077288,LYMPH
SRR3722266,1422,lymphocyte,SRP077288,LYMPH
SRR3722265,1429,lymphocyte,SRP077288,LYMPH
SRR3722246,1510,lymphocyte,SRP077288,LYMPH
SRR3722248,1603,lymphocyte,SRP077288,LYMPH
SRR3722242,1631,lymphocyte,SRP077288,LYMPH
SRR3722247,1705,lymphocyte,SRP077288,LYMPH
SRR3722245,1717,lymphocyte,SRP077288,LYMPH
SRR3722249,1722,lymphocyte,SRP077288,LYMPH
SRR3722244,1724,lymphocyte,SRP077288,LYMPH
SRR3722243,1807,lymphocyte,SRP077288,LYMPH
SRR3722256,2129,lymphocyte,SRP077288,LYMPH
SRR3722253,2234,lymphocyte,SRP077288,LYMPH
SRR3722254,2260,lymphocyte,SRP077288,LYMPH
SRR3722260,2262,lymphocyte,SRP077288,LYMPH
SRR3722257,2301,lymphocyte,SRP077288,LYMPH
SRR3722259,2339,lymphocyte,SRP077288,LYMPH
SRR3722258,3286,lymphocyte,SRP077288,LYMPH
SRR3722255,4307,lymphocyte,SRP077288,LYMPH
SRR3724623,3141,lymphocyte,SRP077469,LYMPH
SRR3724626,3295,lymphocyte,SRP077469,LYMPH
SRR3724639,3392,lymphocyte,SRP077469,LYMPH
SRR3724622,3449,lymphocyte,SRP077469,LYMPH
SRR3724624,3723,lymphocyte,SRP077469,LYMPH
SRR3724625,3738,lymphocyte,SRP077469,LYMPH
SRR3724619,3775,lymphocyte,SRP077469,LYMPH
SRR3724638,3786,lymphocyte,SRP077469,LYMPH
SRR3724627,3888,lymphocyte,SRP077469,LYMPH
SRR3724618,3952,lymphocyte,SRP077469,LYMPH
SRR3724637,3985,lymphocyte,SRP077469,LYMPH
SRR3724621,4005,lymphocyte,SRP077469,LYMPH
SRR3724635,4157,lymphocyte,SRP077469,LYMPH
SRR3724634,4169,lymphocyte,SRP077469,LYMPH
SRR3724630,4281,lymphocyte,SRP077469,LYMPH
SRR3724620,4293,lymphocyte,SRP077469,LYMPH
SRR3724617,4294,lymphocyte,SRP077469,LYMPH
SRR3724640,4352,lymphocyte,SRP077469,LYMPH
SRR3724631,4368,lymphocyte,SRP077469,LYMPH
SRR3724636,4387,lymphocyte,SRP077469,LYMPH
SRR3724629,4392,lymphocyte,SRP077469,LYMPH
SRR3724628,4550,lymphocyte,SRP077469,LYMPH
SRR3724633,4720,lymphocyte,SRP077469,LYMPH
SRR3724632,5079,lymphocyte,SRP077469,LYMPH
SRR4015022,837,lymphocyte,SRP077918,LYMPH
SRR4015023,1892,lymphocyte,SRP077918,LYMPH
SRR4015031,2809,lymphocyte,SRP077918,LYMPH
SRR4015032,2844,lymphocyte,SRP077918,LYMPH
SRR4015027,3053,lymphocyte,SRP077918,LYMPH
SRR4015026,3162,lymphocyte,SRP077918,LYMPH
SRR4015025,3254,lymphocyte,SRP077918,LYMPH
SRR4015034,3320,lymphocyte,SRP077918,LYMPH
SRR4015024,3932,lymphocyte,SRP077918,LYMPH
SRR4015033,3933,lymphocyte,SRP077918,LYMPH
SRR4015035,3973,lymphocyte,SRP077918,LYMPH
SRR4015020,4347,lymphocyte,SRP077918,LYMPH
SRR4015021,4404,lymphocyte,SRP077918,LYMPH
SRR4015028,4707,lymphocyte,SRP077918,LYMPH
SRR4015030,5640,lymphocyte,SRP077918,LYMPH
SRR4015029,5694,lymphocyte,SRP077918,LYMPH
SRR3743468,7428,lymphocyte,SRP077918,LYMPH
SRR3743470,8858,lymphocyte,SRP077918,LYMPH
SRR3743469,10896,lymphocyte,SRP077918,LYMPH
SRR3743471,12418,lymphocyte,SRP077918,LYMPH
SRR3802509,2016,lymphocyte,SRP078166,LYMPH
SRR3802513,2018,lymphocyte,SRP078166,LYMPH
SRR3802523,2101,lymphocyte,SRP078166,LYMPH
SRR3802519,2106,lymphocyte,SRP078166,LYMPH
SRR3802514,2178,lymphocyte,SRP078166,LYMPH
SRR3802518,2184,lymphocyte,SRP078166,LYMPH
SRR3802516,2189,lymphocyte,SRP078166,LYMPH
SRR3802511,2249,lymphocyte,SRP078166,LYMPH
SRR3802521,2335,lymphocyte,SRP078166,LYMPH
SRR3924210,68,lymphocyte,SRP078560,LYMPH
SRR3924209,71,lymphocyte,SRP078560,LYMPH
SRR3924211,75,lymphocyte,SRP078560,LYMPH
SRR3924278,76,lymphocyte,SRP078560,LYMPH
SRR3924208,78,lymphocyte,SRP078560,LYMPH
SRR3924277,81,lymphocyte,SRP078560,LYMPH
SRR3924279,86,lymphocyte,SRP078560,LYMPH
SRR3924276,88,lymphocyte,SRP078560,LYMPH
SRR3924196,92,lymphocyte,SRP078560,LYMPH
SRR3924197,92,lymphocyte,SRP078560,LYMPH
SRR3924198,92,lymphocyte,SRP078560,LYMPH
SRR3924199,93,lymphocyte,SRP078560,LYMPH
SRR3924201,103,lymphocyte,SRP078560,LYMPH
SRR3924202,103,lymphocyte,SRP078560,LYMPH
SRR3924200,104,lymphocyte,SRP078560,LYMPH
